arrival_time,service_start_time,response_time,request_group,source,queue_length_before,queue_length_after,queueing_delay,end_to_end_latency
1.1335587214569929,1.2101991907473335,1.2125806441535836,4,burst_5_n90,70,69,0.07664046929034063,0.07902192269659061
1.1337922459474994,1.2229491907473378,1.2253306441535878,4,burst_5_n90,69,68,0.08915694479983838,0.09153839820608836
1.1343275481943582,1.226699190747339,1.229080644153589,4,burst_5_n90,68,67,0.0923716425529808,0.09475309595923079
1.1348385574302795,1.2301991907473402,1.2325806441535903,4,burst_5_n90,67,66,0.09536063331706068,0.09774208672331067
1.1358695837603197,1.2334491907473413,1.2334991907473412,4,burst_5_n90,66,65,0.09757960698702162,0.09762960698702161
1.1372174018519292,1.2381991907473429,1.240580644153593,4,burst_5_n90,65,64,0.10098178889541365,0.10336324230166363
1.1379540750652493,1.2404491907473436,1.2404991907473435,4,burst_5_n90,64,63,0.10249511568209435,0.10254511568209435
1.1392785005067807,1.244699190747345,1.247080644153595,4,burst_5_n90,63,62,0.10542069024056433,0.10780214364681431
1.140664146176624,1.2461991907473455,1.2462491907473456,4,burst_5_n90,62,61,0.10553504457072149,0.10558504457072149
1.1420101469342097,1.2486991907473464,1.2487491907473465,4,burst_5_n90,61,60,0.10668904381313671,0.1067390438131367
1.142647709996644,1.2509491907473471,1.2533306441535972,4,burst_5_n90,60,59,0.10830148075070323,0.11068293415695321
1.1431122647842393,1.2531991907473479,1.255580644153598,4,burst_5_n90,59,58,0.11008692596310854,0.11246837936935852
1.1435844797763162,1.2539491907473481,1.253999190747348,4,burst_5_n90,58,57,0.11036471097103195,0.11041471097103195
1.1440205271724193,1.2554491907473486,1.2554991907473485,4,burst_5_n90,57,56,0.11142866357492931,0.1114786635749293
1.1444657752083507,1.256699190747349,1.259080644153599,4,burst_5_n90,56,55,0.11223341553899835,0.11461486894524833
1.1454146548852762,1.2571991907473492,1.2572491907473493,4,burst_5_n90,55,54,0.11178453586207304,0.11183453586207304
1.146695024890737,1.2669491907473525,1.2669991907473523,4,burst_5_n90,54,53,0.12025416585661541,0.12030416585661541
1.1479035475234722,1.2731991907473545,1.2732491907473547,4,burst_5_n90,53,52,0.1252956432238823,0.1253456432238823
1.1486789156349861,1.2831991907473579,1.285580644153608,4,burst_5_n90,52,51,0.13452027511237175,0.13690172851862173
1.1496624892863954,1.2849491907473585,1.2873306441536085,4,burst_5_n90,51,50,0.1352867014609631,0.1376681548672131
1.150822061780215,1.2876991907473594,1.2877491907473595,4,burst_5_n90,50,49,0.13687712896714443,0.13692712896714443
1.1511237959639553,1.2994491907473633,1.2994991907473632,4,burst_5_n90,49,48,0.148325394783408,0.148375394783408
1.1521164987442012,1.3031991907473646,1.3055806441536146,4,burst_5_n90,48,47,0.15108269200316338,0.15346414540941336
1.1534082313092633,1.3124491907473677,1.3124991907473675,4,burst_5_n90,47,46,0.15904095943810437,0.15909095943810436
1.154546994770181,1.322199190747371,1.324580644153621,4,burst_5_n90,46,45,0.16765219597718994,0.17003364938343993
1.1556471633219776,1.325699190747372,1.3257491907473722,4,burst_5_n90,45,44,0.1700520274253945,0.1701020274253945
1.1564208026154903,1.3266991907473724,1.3290806441536225,4,burst_5_n90,44,43,0.17027838813188212,0.1726598415381321
1.1568350286774953,1.3271991907473726,1.3272491907473727,4,burst_5_n90,43,42,0.17036416206987726,0.17041416206987725
1.1579819911947196,1.331699190747374,1.3317491907473742,4,burst_5_n90,42,41,0.17371719955265452,0.17376719955265452
1.1585810118345572,1.3474491907473793,1.3498306441536294,4,burst_5_n90,41,40,0.18886817891282215,0.19124963231907213
1.1597420001172332,1.352449190747381,1.354830644153631,4,burst_5_n90,40,39,0.19270719063014785,0.19508864403639783
1.1611079888640117,1.3546991907473818,1.3547491907473819,4,burst_5_n90,39,38,0.1935912018833701,0.19364120188337008
1.161782995058095,1.3559491907473822,1.355999190747382,4,burst_5_n90,38,37,0.19416619568928728,0.19421619568928727
1.1624646592395362,1.3571991907473826,1.3572491907473827,4,burst_5_n90,37,36,0.19473453150784636,0.19478453150784636
1.163800815647294,1.367449190747386,1.367499190747386,4,burst_5_n90,36,35,0.20364837510009193,0.20369837510009192
1.1648705740460552,1.3759491907473889,1.378330644153639,4,burst_5_n90,35,34,0.21107861670133365,0.21346007010758364
1.1652745784380214,1.3784491907473897,1.3808306441536398,4,burst_5_n90,34,33,0.2131746123093683,0.21555606571561828
1.1656270244787788,1.3809491907473905,1.3833306441536406,4,burst_5_n90,33,32,0.21532216626861178,0.21770361967486176
1.1660084053192366,1.3834491907473914,1.3858306441536414,4,burst_5_n90,32,31,0.21744078542815481,0.2198222388344048
1.1672942278341165,1.3899491907473935,1.3899991907473934,4,burst_5_n90,31,30,0.22265496291327702,0.22270496291327702
1.1684620302125552,1.400199190747397,1.402580644153647,4,burst_5_n90,30,29,0.23173716053484172,0.2341186139410917
1.1688374393830478,1.4046991907473985,1.4070806441536485,4,burst_5_n90,29,28,0.2358617513643506,0.2382432047706006
1.1700292519572784,1.4106991907474005,1.4130806441536505,4,burst_5_n90,28,27,0.2406699387901221,0.2430513921963721
1.1714056190894149,1.4116991907474008,1.4140806441536509,4,burst_5_n90,27,26,0.24029357165798593,0.2426750250642359
1.172394341040698,1.421449190747404,1.421499190747404,4,burst_5_n90,26,25,0.249054849706706,0.249104849706706
1.1730148300552872,1.4251991907474053,1.4252491907474054,4,burst_5_n90,25,24,0.25218436069211814,0.25223436069211813
1.1738732221080712,1.427199190747406,1.429580644153656,4,burst_5_n90,24,23,0.25332596863933476,0.2557074220455848
1.1742304027304826,1.4374491907474094,1.4398306441536595,4,burst_5_n90,23,22,0.2632187880169268,0.2656002414231768
1.17444749425627,1.4386991907474098,1.4410806441536599,4,burst_5_n90,22,21,0.2642516964911399,0.2666331498973899
1.1758125624689553,1.442199190747411,1.444580644153661,4,burst_5_n90,21,20,0.2663866282784557,0.26876808168470573
1.1767921720725638,1.4474491907474127,1.4498306441536628,4,burst_5_n90,20,19,0.2706570186748489,0.27303847208109894
1.1776240693290827,1.4534491907474147,1.4558306441536648,4,burst_5_n90,19,18,0.27582512141833204,0.27820657482458205
1.1789444190951517,1.4561991907474157,1.4585806441536657,4,burst_5_n90,18,17,0.277254771652264,0.279636225058514
1.1796649904192607,1.4666991907474192,1.4667491907474193,4,burst_5_n90,17,16,0.2870342003281585,0.2870842003281585
1.1809110819328479,1.4684491907474198,1.4684991907474196,4,burst_5_n90,16,15,0.28753810881457187,0.28758810881457186
1.182102468235026,1.4706991907474205,1.4730806441536706,4,burst_5_n90,15,14,0.28859672251239443,0.29097817591864444
