arrival_time,service_start_time,response_time,request_group,source,queue_length_before,queue_length_after,queueing_delay,end_to_end_latency
7.8511708095695925,11.560496197329735,11.585827650735986,3,burst_4_n70,11,10,3.709325387760143,3.7346568411663927
7.85738330881032,11.584496197329736,11.589496197329737,3,burst_4_n70,10,9,3.7271128885194162,3.732112888519416
7.871718826255271,11.602496197329737,11.627827650735988,3,burst_4_n70,9,8,3.730777371074466,3.756108824480716
7.876443542246851,11.647496197329739,11.65249619732974,3,burst_4_n70,8,7,3.7710526550828876,3.7760526550828875
7.879176120629903,11.69849619732974,11.703496197329741,3,burst_4_n70,7,6,3.819320076699838,3.8243200766998378
7.8952703128792985,11.713496197329741,11.718496197329742,3,burst_4_n70,6,5,3.8182258844504426,3.8232258844504425
7.905277219367905,11.743496197329742,11.768827650735993,3,burst_4_n70,5,4,3.838218977961837,3.863550431368087
7.909788295928052,11.809496197329745,11.814496197329746,3,burst_4_n70,4,3,3.899707901401693,3.904707901401693
7.9200099788607545,11.857496197329747,11.882827650735997,3,burst_4_n70,3,2,3.937486218468992,3.962817671875242
7.922799390737234,11.866496197329747,11.871496197329748,3,burst_4_n70,2,1,3.943696806592513,3.9486968065925128
7.932804166686745,11.890496197329748,11.895496197329749,3,burst_4_n70,1,0,3.9576920306430026,3.9626920306430025
13.438521233954233,13.438521233954233,13.443521233954234,4,burst_5_n90,1,0,0.0,0.005
13.453353114390405,13.594521233954238,13.599521233954238,4,burst_5_n90,14,13,0.14116811956383302,0.14616811956383302
13.465778348107477,13.606521233954238,13.611521233954239,4,burst_5_n90,13,12,0.14074288584676076,0.14574288584676076
13.47193840694758,13.64252123395424,13.66785268736049,4,burst_5_n90,16,15,0.17058282700666005,0.19591428041291006
13.479618883948941,13.735521233954243,13.740521233954244,4,burst_5_n90,25,24,0.2559023500053019,0.26090235000530193
13.484424289246235,13.852521233954247,13.857521233954248,4,burst_5_n90,35,34,0.3680969447080127,0.3730969447080127
13.497940195127224,14.041521233954255,14.046521233954255,4,burst_5_n90,53,52,0.5435810388270301,0.5485810388270301
13.508009525651122,14.122521233954258,14.147852687360508,4,burst_5_n90,59,58,0.6145117083031355,0.6398431617093855
13.521627916086391,14.137521233954258,14.142521233954259,4,burst_5_n90,61,60,0.6158933178678669,0.620893317867867
13.52877509201508,14.209521233954261,14.234852687360512,4,burst_5_n90,65,64,0.6807461419391814,0.7060775953454314
13.534386892107765,14.227521233954262,14.252852687360512,4,burst_5_n90,65,64,0.6931343418464966,0.7184657952527466
13.548472654061305,14.236521233954262,14.261852687360513,4,burst_5_n90,66,65,0.688048579892957,0.713380033299207
13.565055589189814,14.290521233954264,14.315852687360515,4,burst_5_n90,72,71,0.7254656447644496,0.7507970981706996
13.579733443891767,14.356521233954266,14.361521233954267,4,burst_5_n90,77,76,0.7767877900624995,0.7817877900624995
13.59374097551268,14.371521233954267,14.396852687360518,4,burst_5_n90,76,75,0.7777802584415863,0.8031117118478363
13.607924969896565,14.410521233954269,14.43585268736052,4,burst_5_n90,75,74,0.8025962640577031,0.8279277174639531
13.620979141389975,14.42852123395427,14.43352123395427,4,burst_5_n90,74,73,0.8075420925642938,0.8125420925642938
13.62664419004643,14.44652123395427,14.45152123395427,4,burst_5_n90,73,72,0.8198770439078391,0.8248770439078391
13.636498187675537,14.488521233954271,14.493521233954272,4,burst_5_n90,72,71,0.8520230462787346,0.8570230462787346
13.644018288299849,14.518521233954273,14.523521233954273,4,burst_5_n90,71,70,0.8745029456544238,0.8795029456544238
13.646835602470524,14.593521233954275,14.618852687360526,4,burst_5_n90,70,69,0.9466856314837511,0.972017084890001
13.649637896356602,14.746521233954281,14.771852687360532,4,burst_5_n90,69,68,1.0968833375976796,1.1222147910039295
13.656061523318908,14.791521233954283,14.816852687360534,4,burst_5_n90,68,67,1.1354597106353754,1.1607911640416253
13.662193634149963,14.833521233954285,14.858852687360535,4,burst_5_n90,67,66,1.1713275998043216,1.1966590532105714
